date,location,new_cases,new_deaths,total_cases,total_deaths,total_survivors
2020-03-04,RR,0,0,0,0,0
2020-03-05,RR,0,0,0,0,0
2020-03-06,RR,0,0,0,0,0
2020-03-07,RR,0,0,0,0,0
2020-03-08,RR,0,0,0,0,0
2020-03-09,RR,0,0,0,0,0
2020-03-10,RR,0,0,0,0,0
2020-03-11,RR,0,0,0,0,0
2020-03-12,RR,0,0,0,0,0
2020-03-13,RR,0,0,0,0,0
2020-03-14,RR,0,0,0,0,0
2020-03-15,RR,0,0,0,0,0
2020-03-16,RR,0,0,0,0,0
2020-03-17,RR,0,0,0,0,0
2020-03-18,RR,0,0,0,0,0
2020-03-19,RR,0,0,0,0,0
2020-03-20,RR,0,0,0,0,0
2020-03-21,RR,0,0,0,0,0
2020-03-22,RR,2,0,2,0,0
2020-03-23,RR,0,0,2,0,0
2020-03-24,RR,0,0,2,0,0
2020-03-25,RR,6,0,8,0,0
2020-03-26,RR,0,0,8,0,0
2020-03-27,RR,2,0,10,0,0
2020-03-28,RR,2,0,12,0,0
2020-03-29,RR,4,0,16,0,0
2020-03-30,RR,0,0,16,0,0
2020-03-31,RR,0,0,16,0,0
2020-04-01,RR,6,0,22,0,0
2020-04-02,RR,4,0,26,0,0
2020-04-03,RR,4,0,30,0,0
2020-04-04,RR,7,1,37,1,0
2020-04-05,RR,5,0,42,1,0
2020-04-06,RR,0,0,42,1,0
2020-04-07,RR,0,0,42,1,0
2020-04-08,RR,7,0,49,1,0
2020-04-09,RR,3,0,52,1,2
2020-04-10,RR,11,2,63,3,2
2020-04-11,RR,12,0,75,3,10
2020-04-12,RR,4,0,79,3,10
2020-04-13,RR,4,0,83,3,19
2020-04-14,RR,30,0,113,3,19
2020-04-15,RR,1,0,114,3,19
2020-04-16,RR,28,0,142,3,20
2020-04-17,RR,22,0,164,3,20
2020-04-18,RR,37,0,201,3,39
2020-04-19,RR,21,0,222,3,39
2020-04-20,RR,22,0,244,3,39
2020-04-21,RR,3,0,247,3,39
2020-04-22,RR,33,0,280,3,39
2020-04-23,RR,17,0,297,3,39
2020-04-24,RR,7,0,304,3,39
2020-04-25,RR,41,0,345,3,39
2020-04-26,RR,56,1,401,4,110
2020-04-27,RR,6,0,407,4,110
2020-04-28,RR,18,2,425,6,110
2020-04-29,RR,27,0,452,6,110
2020-04-30,RR,67,1,519,7,111
2020-05-01,RR,83,1,602,8,111
2020-05-02,RR,66,1,668,9,111
2020-05-03,RR,72,2,740,11,141
2020-05-04,RR,66,0,806,11,141
2020-05-05,RR,63,0,869,11,141
2020-01-30,RS,0,0,0,0,0
2020-01-31,RS,0,0,0,0,0
2020-02-01,RS,0,0,0,0,0
2020-02-02,RS,0,0,0,0,0
2020-02-03,RS,0,0,0,0,0
2020-02-04,RS,0,0,0,0,0
2020-02-05,RS,0,0,0,0,0
2020-02-06,RS,0,0,0,0,0
2020-02-07,RS,0,0,0,0,0
2020-02-08,RS,0,0,0,0,0
2020-02-09,RS,0,0,0,0,0
2020-02-10,RS,0,0,0,0,0
2020-02-11,RS,0,0,0,0,0
2020-02-12,RS,0,0,0,0,0
2020-02-13,RS,0,0,0,0,0
2020-02-14,RS,0,0,0,0,0
2020-02-15,RS,0,0,0,0,0
2020-02-16,RS,0,0,0,0,0
2020-02-17,RS,0,0,0,0,0
2020-02-18,RS,0,0,0,0,0
2020-02-19,RS,0,0,0,0,0
2020-02-20,RS,0,0,0,0,0
2020-02-21,RS,0,0,0,0,0
2020-02-22,RS,0,0,0,0,0
2020-02-23,RS,0,0,0,0,0
2020-02-24,RS,0,0,0,0,0
2020-02-25,RS,0,0,0,0,0
2020-02-26,RS,0,0,0,0,0
2020-02-27,RS,0,0,0,0,0
2020-02-28,RS,0,0,0,0,0
2020-02-29,RS,0,0,0,0,0
2020-03-01,RS,0,0,0,0,0
2020-03-02,RS,0,0,0,0,0
2020-03-03,RS,0,0,0,0,0
2020-03-04,RS,0,0,0,0,0
2020-03-05,RS,0,0,0,0,0
2020-03-06,RS,0,0,0,0,0
2020-03-07,RS,0,0,0,0,0
2020-03-08,RS,0,0,0,0,0
2020-03-09,RS,0,0,0,0,0
2020-03-10,RS,1,0,1,0,0
2020-03-11,RS,1,0,2,0,0
2020-03-12,RS,2,0,4,0,0
2020-03-13,RS,0,0,4,0,0
2020-03-14,RS,2,0,6,0,0
2020-03-15,RS,0,0,6,0,0
2020-03-16,RS,0,0,6,0,0
2020-03-17,RS,4,0,10,0,0
2020-03-18,RS,9,0,19,0,0
2020-03-19,RS,9,0,28,0,0
2020-03-20,RS,9,0,37,0,0
2020-03-21,RS,23,0,60,0,0
2020-03-22,RS,12,0,72,0,0
2020-03-23,RS,14,0,86,0,0
2020-03-24,RS,12,0,98,0,0
2020-03-25,RS,25,1,123,1,0
2020-03-26,RS,45,0,168,1,0
2020-03-27,RS,27,1,195,2,0
2020-03-28,RS,2,0,197,2,0
2020-03-29,RS,29,0,226,2,0
2020-03-30,RS,15,1,241,3,0
2020-03-31,RS,33,1,274,4,0
2020-04-01,RS,32,0,306,4,0
2020-04-02,RS,28,1,334,5,0
2020-04-03,RS,62,0,396,5,0
2020-04-04,RS,14,1,410,6,0
2020-04-05,RS,8,1,418,7,0
2020-04-06,RS,63,0,481,7,0
2020-04-07,RS,27,1,508,8,0
2020-04-08,RS,47,1,555,9,0
2020-04-09,RS,63,3,618,12,0
2020-04-10,RS,18,2,636,14,105
2020-04-11,RS,4,1,640,15,105
2020-04-12,RS,13,1,653,16,105
2020-04-13,RS,11,0,664,16,117
2020-04-14,RS,36,2,700,18,117
2020-04-15,RS,47,1,747,19,117
2020-04-16,RS,33,0,780,19,117
2020-04-17,RS,22,3,802,22,117
2020-04-18,RS,29,2,831,24,117
2020-04-19,RS,23,0,854,24,117
2020-04-20,RS,35,3,889,27,117
2020-04-21,RS,15,0,904,27,117
2020-04-22,RS,19,0,923,27,117
2020-04-23,RS,71,2,994,29,678
2020-04-24,RS,67,2,1061,31,693
2020-04-25,RS,35,3,1096,34,704
2020-04-26,RS,70,1,1166,35,715
2020-04-27,RS,62,7,1228,42,730
2020-04-28,RS,58,3,1286,45,784
2020-04-29,RS,82,5,1368,50,825
2020-04-30,RS,98,1,1466,51,855
2020-05-01,RS,63,7,1529,58,882
2020-05-02,RS,90,4,1619,62,949
2020-05-03,RS,47,3,1666,65,949
2020-05-04,RS,45,9,1711,74,969
2020-05-05,RS,104,5,1815,79,1049
2020-01-30,SC,0,0,0,0,0
2020-01-31,SC,0,0,0,0,0
2020-02-01,SC,0,0,0,0,0
2020-02-02,SC,0,0,0,0,0
2020-02-03,SC,0,0,0,0,0
2020-02-04,SC,0,0,0,0,0
2020-02-05,SC,0,0,0,0,0
2020-02-06,SC,0,0,0,0,0
2020-02-07,SC,0,0,0,0,0
2020-02-08,SC,0,0,0,0,0
2020-02-09,SC,0,0,0,0,0
2020-02-10,SC,0,0,0,0,0
2020-02-11,SC,0,0,0,0,0
2020-02-12,SC,0,0,0,0,0
2020-02-13,SC,0,0,0,0,0
2020-02-14,SC,0,0,0,0,0
2020-02-15,SC,0,0,0,0,0
2020-02-16,SC,0,0,0,0,0
2020-02-17,SC,0,0,0,0,0
2020-02-18,SC,0,0,0,0,0
2020-02-19,SC,0,0,0,0,0
2020-02-20,SC,0,0,0,0,0
2020-02-21,SC,0,0,0,0,0
2020-02-22,SC,0,0,0,0,0
2020-02-23,SC,0,0,0,0,0
2020-02-24,SC,0,0,0,0,0
2020-02-25,SC,0,0,0,0,0
2020-02-26,SC,0,0,0,0,0
2020-02-27,SC,0,0,0,0,0
2020-02-28,SC,0,0,0,0,0
2020-02-29,SC,0,0,0,0,0
2020-03-01,SC,0,0,0,0,0
2020-03-02,SC,0,0,0,0,0
2020-03-03,SC,0,0,0,0,0
2020-03-04,SC,0,0,0,0,0
2020-03-05,SC,0,0,0,0,0
2020-03-06,SC,0,0,0,0,0
2020-03-07,SC,0,0,0,0,0
2020-03-08,SC,0,0,0,0,0
2020-03-09,SC,0,0,0,0,0
2020-03-10,SC,0,0,0,0,0
2020-03-11,SC,0,0,0,0,0
2020-03-12,SC,0,0,0,0,0
2020-03-13,SC,2,0,2,0,0
2020-03-14,SC,2,0,4,0,0
2020-03-15,SC,2,0,6,0,0
2020-03-16,SC,1,0,7,0,0
2020-03-17,SC,0,0,7,0,0
2020-03-18,SC,3,0,10,0,0
2020-03-19,SC,10,0,20,0,0
2020-03-20,SC,1,0,21,0,0
2020-03-21,SC,30,0,51,0,0
2020-03-22,SC,6,0,57,0,0
2020-03-23,SC,11,0,68,0,0
2020-03-24,SC,39,0,107,0,0
2020-03-25,SC,2,0,109,0,0
2020-03-26,SC,13,1,122,1,0
2020-03-27,SC,27,0,149,1,0
2020-03-28,SC,35,0,184,1,0
2020-03-29,SC,10,0,194,1,0
2020-03-30,SC,3,0,197,1,0
2020-03-31,SC,22,1,219,2,0
2020-04-01,SC,16,0,235,2,0
2020-04-02,SC,12,0,247,2,0
2020-04-03,SC,34,3,281,5,0
2020-04-04,SC,53,0,334,5,0
2020-04-05,SC,23,5,357,10,0
2020-04-06,SC,22,0,379,10,0
2020-04-07,SC,38,1,417,11,0
2020-04-08,SC,40,4,457,15,0
2020-04-09,SC,44,2,501,17,0
2020-04-10,SC,192,1,693,18,17
2020-04-11,SC,39,3,732,21,17
2020-04-12,SC,36,3,768,24,17
2020-04-13,SC,9,0,777,24,17
2020-04-14,SC,49,2,826,26,31
2020-04-15,SC,27,2,853,28,31
2020-04-16,SC,31,1,884,29,31
2020-04-17,SC,42,1,926,30,31
2020-04-18,SC,36,1,962,31,31
2020-04-19,SC,13,1,975,32,31
2020-04-20,SC,50,3,1025,35,31
2020-04-21,SC,38,0,1063,35,40
2020-04-22,SC,28,2,1091,37,40
2020-04-23,SC,24,2,1115,39,40
2020-04-24,SC,55,3,1170,42,40
2020-04-25,SC,39,0,1209,42,40
2020-04-26,SC,26,0,1235,42,628
2020-04-27,SC,102,1,1337,43,628
2020-04-28,SC,139,1,1476,44,628
2020-04-29,SC,519,0,1995,44,628
2020-04-30,SC,90,2,2085,46,643
2020-05-01,SC,309,2,2394,48,643
2020-05-02,SC,-48,4,2346,52,643
2020-05-03,SC,242,0,2346,52,643
2020-05-04,SC,173,0,2519,52,643
2020-05-05,SC,104,3,2623,55,643
2020-01-30,SE,0,0,0,0,0
2020-01-31,SE,0,0,0,0,0
2020-02-01,SE,0,0,0,0,0
2020-02-02,SE,0,0,0,0,0
2020-02-03,SE,0,0,0,0,0
2020-02-04,SE,0,0,0,0,0
2020-02-05,SE,0,0,0,0,0
2020-02-06,SE,0,0,0,0,0
2020-02-07,SE,0,0,0,0,0
2020-02-08,SE,0,0,0,0,0
2020-02-09,SE,0,0,0,0,0
2020-02-10,SE,0,0,0,0,0
2020-02-11,SE,0,0,0,0,0
2020-02-12,SE,0,0,0,0,0
2020-02-13,SE,0,0,0,0,0
2020-02-14,SE,0,0,0,0,0
2020-02-15,SE,0,0,0,0,0
2020-02-16,SE,0,0,0,0,0
2020-02-17,SE,0,0,0,0,0
2020-02-18,SE,0,0,0,0,0
2020-02-19,SE,0,0,0,0,0
2020-02-20,SE,0,0,0,0,0
2020-02-21,SE,0,0,0,0,0
2020-02-22,SE,0,0,0,0,0
2020-02-23,SE,0,0,0,0,0
2020-02-24,SE,0,0,0,0,0
2020-02-25,SE,0,0,0,0,0
2020-02-26,SE,0,0,0,0,0
2020-02-27,SE,0,0,0,0,0
2020-02-28,SE,0,0,0,0,0
2020-02-29,SE,0,0,0,0,0
2020-03-01,SE,0,0,0,0,0
2020-03-02,SE,0,0,0,0,0
2020-03-03,SE,0,0,0,0,0
2020-03-04,SE,0,0,0,0,0
2020-03-05,SE,0,0,0,0,0
2020-03-06,SE,0,0,0,0,0
2020-03-07,SE,0,0,0,0,0
2020-03-08,SE,0,0,0,0,0
2020-03-09,SE,0,0,0,0,0
2020-03-10,SE,0,0,0,0,0
2020-03-11,SE,0,0,0,0,0
2020-03-12,SE,0,0,0,0,0
2020-03-13,SE,0,0,0,0,0
2020-03-14,SE,0,0,0,0,0
2020-03-15,SE,1,0,1,0,0
2020-03-16,SE,0,0,1,0,0
2020-03-17,SE,3,0,4,0,0
2020-03-18,SE,1,0,5,0,0
2020-03-19,SE,1,0,6,0,0
2020-03-20,SE,0,0,6,0,0
2020-03-21,SE,4,0,10,0,0
2020-03-22,SE,0,0,10,0,0
2020-03-23,SE,0,0,10,0,0
2020-03-24,SE,5,0,15,0,0
2020-03-25,SE,1,0,16,0,0
2020-03-26,SE,0,0,16,0,0
2020-03-27,SE,0,0,16,0,0
2020-03-28,SE,0,0,16,0,0
2020-03-29,SE,0,0,16,0,0
2020-03-30,SE,0,0,16,0,0
2020-03-31,SE,3,0,19,0,0
2020-04-01,SE,1,0,20,0,0
2020-04-02,SE,3,2,23,2,0
2020-04-03,SE,2,0,25,2,0
2020-04-04,SE,2,0,27,2,0
2020-04-05,SE,5,1,32,3,0
2020-04-06,SE,0,1,32,4,0
2020-04-07,SE,4,0,36,4,0
2020-04-08,SE,0,0,36,4,0
2020-04-09,SE,3,0,39,4,17
2020-04-10,SE,3,0,42,4,18
2020-04-11,SE,0,0,42,4,20
2020-04-12,SE,2,0,44,4,20
2020-04-13,SE,0,0,44,4,26
2020-04-14,SE,1,0,45,4,26
2020-04-15,SE,1,0,46,4,27
2020-04-16,SE,2,0,48,4,28
2020-04-17,SE,5,0,53,4,31
2020-04-18,SE,18,1,71,5,33
2020-04-19,SE,12,0,83,5,37
2020-04-20,SE,3,0,86,5,37
2020-04-21,SE,6,0,92,5,37
2020-04-22,SE,25,2,117,7,37
2020-04-23,SE,7,1,124,8,38
2020-04-24,SE,20,0,144,8,38
2020-04-25,SE,9,1,153,9,40
2020-04-26,SE,6,0,159,9,43
2020-04-27,SE,38,1,197,10,45
2020-04-28,SE,83,1,280,11,45
2020-04-29,SE,57,1,337,12,45
2020-04-30,SE,110,0,447,12,47
2020-05-01,SE,70,2,517,14,48
2020-05-02,SE,84,0,601,14,54
2020-05-03,SE,84,0,730,14,54
2020-05-04,SE,129,3,772,17,54
2020-05-05,SE,126,4,898,21,79
2020-01-30,SP,0,0,0,0,0
2020-01-31,SP,0,0,0,0,0
2020-02-01,SP,0,0,0,0,0
2020-02-02,SP,0,0,0,0,0
2020-02-03,SP,0,0,0,0,0
2020-02-04,SP,0,0,0,0,0
2020-02-05,SP,0,0,0,0,0
2020-02-06,SP,0,0,0,0,0
2020-02-07,SP,0,0,0,0,0
2020-02-08,SP,0,0,0,0,0
2020-02-09,SP,0,0,0,0,0
2020-02-10,SP,0,0,0,0,0
2020-02-11,SP,0,0,0,0,0
2020-02-12,SP,0,0,0,0,0
2020-02-13,SP,0,0,0,0,0
2020-02-14,SP,0,0,0,0,0
2020-02-15,SP,0,0,0,0,0
2020-02-16,SP,0,0,0,0,0
2020-02-17,SP,0,0,0,0,0
2020-02-18,SP,0,0,0,0,0
2020-02-19,SP,0,0,0,0,0
2020-02-20,SP,0,0,0,0,0
2020-02-21,SP,0,0,0,0,0
2020-02-22,SP,0,0,0,0,0
2020-02-23,SP,0,0,0,0,0
2020-02-24,SP,0,0,0,0,0
2020-02-25,SP,0,0,0,0,0
2020-02-26,SP,1,0,1,0,0
2020-02-27,SP,0,0,1,0,0
2020-02-28,SP,0,0,1,0,0
2020-02-29,SP,1,0,2,0,0
2020-03-01,SP,0,0,2,0,0
2020-03-02,SP,0,0,2,0,0
2020-03-03,SP,0,0,2,0,0
2020-03-04,SP,1,0,3,0,0
2020-03-05,SP,3,0,6,0,0
2020-03-06,SP,4,0,10,0,0
2020-03-07,SP,3,0,13,0,0
2020-03-08,SP,3,0,16,0,0
2020-03-09,SP,0,0,16,0,0
2020-03-10,SP,3,0,19,0,0
2020-03-11,SP,11,0,30,0,0
2020-03-12,SP,12,0,42,0,0
2020-03-13,SP,14,0,56,0,0
2020-03-14,SP,9,0,65,0,0
2020-03-15,SP,71,0,136,0,0
2020-03-16,SP,16,0,152,0,0
2020-03-17,SP,12,1,164,1,0
2020-03-18,SP,76,3,240,4,0
2020-03-19,SP,46,0,286,4,0
2020-03-20,SP,110,5,396,9,0
2020-03-21,SP,63,6,459,15,0
2020-03-22,SP,172,7,631,22,0
2020-03-23,SP,114,8,745,30,0
2020-03-24,SP,65,10,810,40,0
2020-03-25,SP,52,8,862,48,0
2020-03-26,SP,190,10,1052,58,0
2020-03-27,SP,171,10,1223,68,0
2020-03-28,SP,183,16,1406,84,0
2020-03-29,SP,45,14,1451,98,0
2020-03-30,SP,66,15,1517,113,0
2020-03-31,SP,822,23,2339,136,0
2020-04-01,SP,642,28,2981,164,0
2020-04-02,SP,525,24,3506,188,0
2020-04-03,SP,542,31,4048,219,0
2020-04-04,SP,418,41,4466,260,0
2020-04-05,SP,154,15,4620,275,0
2020-04-06,SP,246,29,4866,304,0
2020-04-07,SP,816,67,5682,371,0
2020-04-08,SP,1026,57,6708,428,0
2020-04-09,SP,772,68,7480,496,1524
2020-04-10,SP,736,44,8216,540,1524
2020-04-11,SP,203,20,8419,560,1524
2020-04-12,SP,336,28,8755,588,1524
2020-04-13,SP,140,20,8895,608,1524
2020-04-14,SP,476,87,9371,695,1524
2020-04-15,SP,1672,83,11043,778,1524
2020-04-16,SP,525,75,11568,853,1524
2020-04-17,SP,1273,75,12841,928,1524
2020-04-18,SP,1053,63,13894,991,1524
2020-04-19,SP,373,24,14267,1015,1524
2020-04-20,SP,313,22,14580,1037,1524
2020-04-21,SP,805,56,15385,1093,1524
2020-04-22,SP,529,41,15914,1134,1524
2020-04-23,SP,826,211,16740,1345,1524
2020-04-24,SP,1086,167,17826,1512,1524
2020-04-25,SP,2178,155,20004,1667,1524
2020-04-26,SP,711,33,20715,1700,1524
2020-04-27,SP,981,125,21696,1825,1524
2020-04-28,SP,2345,224,24041,2049,1524
2020-04-29,SP,2117,198,26158,2247,1524
2020-04-30,SP,2540,128,28698,2375,1524
2020-05-01,SP,1676,136,30374,2511,2880
2020-05-02,SP,800,75,31174,2586,3232
2020-05-03,SP,800,41,31772,2627,3527
2020-05-04,SP,598,27,32187,2654,4012
2020-05-05,SP,1866,197,34053,2851,4546
2020-01-30,TO,0,0,0,0,0
2020-01-31,TO,0,0,0,0,0
2020-02-01,TO,0,0,0,0,0
2020-02-02,TO,0,0,0,0,0
2020-02-03,TO,0,0,0,0,0
2020-02-04,TO,0,0,0,0,0
2020-02-05,TO,0,0,0,0,0
2020-02-06,TO,0,0,0,0,0
2020-02-07,TO,0,0,0,0,0
2020-02-08,TO,0,0,0,0,0
2020-02-09,TO,0,0,0,0,0
2020-02-10,TO,0,0,0,0,0
2020-02-11,TO,0,0,0,0,0
2020-02-12,TO,0,0,0,0,0
2020-02-13,TO,0,0,0,0,0
2020-02-14,TO,0,0,0,0,0
2020-02-15,TO,0,0,0,0,0
2020-02-16,TO,0,0,0,0,0
2020-02-17,TO,0,0,0,0,0
2020-02-18,TO,0,0,0,0,0
2020-02-19,TO,0,0,0,0,0
2020-02-20,TO,0,0,0,0,0
2020-02-21,TO,0,0,0,0,0
2020-02-22,TO,0,0,0,0,0
2020-02-23,TO,0,0,0,0,0
2020-02-24,TO,0,0,0,0,0
2020-02-25,TO,0,0,0,0,0
2020-02-26,TO,0,0,0,0,0
2020-02-27,TO,0,0,0,0,0
2020-02-28,TO,0,0,0,0,0
2020-02-29,TO,0,0,0,0,0
2020-03-01,TO,0,0,0,0,0
2020-03-02,TO,0,0,0,0,0
2020-03-03,TO,0,0,0,0,0
2020-03-04,TO,0,0,0,0,0
2020-03-05,TO,0,0,0,0,0
2020-03-06,TO,0,0,0,0,0
2020-03-07,TO,0,0,0,0,0
2020-03-08,TO,0,0,0,0,0
2020-03-09,TO,0,0,0,0,0
2020-03-10,TO,0,0,0,0,0
2020-03-11,TO,0,0,0,0,0
2020-03-12,TO,0,0,0,0,0
2020-03-13,TO,0,0,0,0,0
2020-03-14,TO,0,0,0,0,0
2020-03-15,TO,0,0,0,0,0
2020-03-16,TO,0,0,0,0,0
2020-03-17,TO,0,0,0,0,0
2020-03-18,TO,0,0,0,0,0
2020-03-19,TO,1,0,1,0,0
2020-03-20,TO,0,0,1,0,0
2020-03-21,TO,1,0,2,0,0
2020-03-22,TO,0,0,2,0,0
2020-03-23,TO,3,0,5,0,0
2020-03-24,TO,2,0,7,0,0
2020-03-25,TO,0,0,7,0,0
2020-03-26,TO,0,0,7,0,0
2020-03-27,TO,1,0,8,0,0
2020-03-28,TO,1,0,9,0,0
2020-03-29,TO,0,0,9,0,0
2020-03-30,TO,1,0,10,0,0
2020-03-31,TO,1,0,11,0,0
2020-04-01,TO,1,0,12,0,0
2020-04-02,TO,0,0,12,0,0
2020-04-03,TO,0,0,12,0,0
2020-04-04,TO,2,0,14,0,0
2020-04-05,TO,3,0,17,0,0
2020-04-06,TO,0,0,17,0,0
2020-04-07,TO,2,0,19,0,0
2020-04-08,TO,4,0,23,0,0
2020-04-09,TO,0,0,23,0,0
2020-04-10,TO,0,0,23,0,6
2020-04-11,TO,0,0,23,0,6
2020-04-12,TO,2,0,25,0,6
2020-04-13,TO,1,0,26,0,6
2020-04-14,TO,0,0,26,0,6
2020-04-15,TO,0,1,26,1,6
2020-04-16,TO,3,0,29,1,6
2020-04-17,TO,2,0,31,1,12
2020-04-18,TO,2,0,33,1,12
2020-04-19,TO,0,0,33,1,12
2020-04-20,TO,1,0,34,1,13
2020-04-21,TO,3,0,37,1,15
2020-04-22,TO,0,0,37,1,15
2020-04-23,TO,0,1,37,2,15
2020-04-24,TO,6,0,43,2,16
2020-04-25,TO,7,0,50,2,16
2020-04-26,TO,8,0,58,2,16
2020-04-27,TO,9,0,67,2,17
2020-04-28,TO,12,0,79,2,17
2020-04-29,TO,37,1,116,3,26
2020-04-30,TO,21,0,137,3,28
2020-05-01,TO,27,0,164,3,31
2020-05-02,TO,27,1,191,4,31
2020-05-03,TO,27,0,246,4,33
2020-05-04,TO,55,2,267,6,39
2020-05-05,TO,36,1,303,7,44
2020-05-06,RO,82,4,943,33,190
2020-05-06,AC,126,4,943,33,233
2020-05-06,AL,97,9,1703,89,581
2020-05-06,AM,1134,102,9243,751,2286
2020-05-06,AP,115,1,2046,56,596
2020-05-06,BA,261,14,4301,160,918
2020-05-06,CE,834,53,12304,848,1677
2020-05-06,DF,88,1,1906,34,1170
2020-05-06,ES,166,12,3568,145,1237
2020-05-06,GO,102,7,1024,45,162
2020-05-06,MA,498,20,5028,291,1439
2020-05-06,MG,153,3,2605,97,465
2020-05-06,MS,5,0,288,10,184
2020-05-06,MT,14,0,379,13,220
2020-05-06,PA,545,23,5017,392,2898
2020-05-06,PB,132,7,1493,92,320
2020-05-06,PE,556,54,9881,803,1370
2020-05-06,PI,74,1,949,30,191
2020-05-06,PR,39,2,1627,101,1086
2020-05-06,RJ,904,82,13295,1205,8300
2020-05-06,RN,38,4,1574,72,662
2020-05-06,RR,63,2,932,13,190
2020-05-06,RS,235,8,2050,87,1068
2020-05-06,SC,294,4,2917,59,643
2020-05-06,SE,100,2,998,23,79
2020-05-06,SP,3800,194,37853,3045,5474
2020-05-06,TO,48,2,351,9,52
